ITEM: TIMESTEP
0
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
12 162.52 1 
13 -176.17 1 
14 -157.205 3 
15 165.53 1 
16 83.9856 1 
17 173.265 2 
18 59.2763 1 
19 88.3899 1 
20 135.374 3 
ITEM: TIMESTEP
2400
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 159.206 1 
2 -163.81 1 
3 159.617 1 
4 -27.4399 3 
5 179.963 1 
6 -173.249 1 
7 46.644 3 
8 -161.964 1 
9 48.1583 2 
10 -149.087 1 
11 -176.255 3 
12 -162.671 1 
13 -152.629 1 
14 -169.479 3 
15 163.226 1 
16 74.6806 1 
17 176.107 2 
18 74.3042 1 
19 75.0276 1 
20 127.123 3 
ITEM: TIMESTEP
2500
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -179.708 1 
2 -162.314 1 
3 162.308 1 
4 -56.7542 3 
5 153.249 1 
6 169.127 1 
7 77.9781 3 
8 165.512 1 
9 63.6139 2 
10 -137.617 1 
11 162.72 3 
12 -155.608 1 
13 -150.013 1 
14 -164.807 3 
15 142.324 1 
16 85.3661 1 
17 168.242 2 
18 64.0515 1 
19 85.5156 1 
20 127.302 3 
ITEM: TIMESTEP
2600
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -164.266 1 
2 -150.148 1 
3 -145.808 1 
4 -86.8373 3 
5 129.76 1 
6 177.357 1 
7 73.7133 3 
8 -173.73 1 
9 52.9109 2 
10 -133.466 1 
11 145.185 3 
12 -166.198 1 
13 -160.809 1 
14 -142.059 3 
15 151.105 1 
16 98.4151 1 
17 -137.001 2 
18 62.9978 1 
19 86.6344 1 
20 120.254 3 
ITEM: TIMESTEP
2700
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -177.546 1 
2 -143.052 1 
3 -137.19 1 
4 -98.6872 3 
5 114.752 1 
6 -171.51 1 
7 47.0696 3 
8 -177.52 1 
9 68.8887 2 
10 -119.491 1 
11 155.933 3 
12 169.741 1 
13 175.13 1 
14 -143.186 3 
15 158.087 1 
16 113.813 1 
17 -160.39 2 
18 93.7372 1 
19 86.9857 1 
20 119.623 3 
ITEM: TIMESTEP
2800
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -169.996 1 
2 -125.954 1 
3 -166.035 1 
4 -91.2821 3 
5 104.467 1 
6 -165.173 1 
7 38.9752 3 
8 -179.958 1 
9 67.9404 2 
10 -113.721 1 
11 148.381 3 
12 155.981 1 
13 -174.616 1 
14 -126.556 3 
15 165.016 1 
16 119.835 1 
17 147.038 2 
18 68.47 1 
19 87.2324 1 
20 134.375 3 
ITEM: TIMESTEP
2900
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 176.417 1 
2 -134.01 1 
3 159.649 1 
4 -48.49 3 
5 101.793 1 
6 -168.334 1 
7 41.1047 3 
8 159.2 1 
9 65.5968 2 
10 -105.077 1 
11 120.305 3 
12 148.239 1 
13 -175.705 1 
14 -141.169 3 
15 -177.107 1 
16 162.849 1 
17 175.441 2 
18 90.0122 1 
19 57.8552 1 
20 113.018 3 
ITEM: TIMESTEP
3000
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -143.98 1 
2 80.1798 1 
3 152.136 1 
4 -27.0688 3 
5 175.948 1 
6 44.7009 3 
7 -170.789 1 
8 158.196 1 
9 64.7321 2 
10 -104.012 1 
11 96.8357 3 
12 141.365 1 
13 -177.909 1 
14 -124.489 3 
15 148.009 1 
16 -159.284 1 
17 78.753 1 
18 158.978 3 
19 -171.051 2 
20 108.966 1 
ITEM: TIMESTEP
3100
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -162.337 1 
2 129.103 1 
3 -157.194 1 
4 -65.3332 3 
5 167.399 1 
